"curator_PersonName","curator_organization","curator_email","modification_date","addit_contact_email","bibliographical_reference","project_id","dataset_id","data_class","time_series","gradient_study","experiments","meta_tbl","key_modified","merge_align","align_1","loc_comments","key_version","network","homog_date","L1","L1_level","L2","L2_level","L3","L3_level","IGSN","observation_date","layer_top","layer_bot","soil_moisture","enz_ag_wtd","enz_bg_wtd","enz_cb_wtd","enz_bx_wtd","enz_nag_wtd","enz_ap_wtd","enz_lap_wtd","enz_c_lnTrans","enz_n_lnTrans","enz_p_lnTrans"
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","EV","site","T","landscape position","IECZM006W","1/12/2022",60,70,57.9,"NA",5.44,6.08,2.18,6.51,55.86,-1.66,3.000522,1.966412,4.022828
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","EV","site","T","landscape position","IECZM006X","1/12/2022",70,80,55.9,"NA",4.46,5.17,1.69,6.22,44.62,-0.43,2.874856,2.090191,3.79812
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM006Y","1/10/2022",0,10,54.8,"6.29",19.58,6.28,17.96,46.1,475.81,9.63,3.916393,4.060961,6.16501
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM006Z","1/10/2022",10,20,32.8,"0.97",2.21,0.07,2.68,14.93,229.15,0.92,2.429647,2.898713,5.43438
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0070","1/10/2022",20,30,29.8,"2.09",1.85,0.45,1.91,8.62,207.62,0.99,2.362198,2.477779,5.335687
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0071","1/10/2022",30,35,34.1,"1.87",1.48,0.34,1.99,19.18,181.19,2.34,2.323077,3.170522,5.199525
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0072","1/10/2022",35,40,30.2,"2.44",2.73,1.36,26.6,9.4,192.08,0.34,3.613441,2.488633,5.257897
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0073","1/10/2022",40,50,27.2,"3.18",1.48,0.29,1.56,16.46,167.9,0.51,2.274412,2.958648,5.123391
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0074","1/10/2022",50,60,24,"1.52",0.99,0.34,1.03,14.14,132.97,1.04,2.169413,2.861058,4.89013
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0075","1/10/2022",60,70,22.8,"1.68",1.19,0.75,1.42,7.98,50.22,-0.2,2.279014,2.310392,3.91643
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0076","1/10/2022",70,80,26.9,"2.04",1.26,1.29,1.51,8.23,59.88,0.41,2.347488,2.392883,4.09242
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0077","1/10/2022",80,90,28.2,"2.01",0.36,-0.14,0.39,8.11,36.51,0.31,1.946243,2.372461,3.597557
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0078","1/10/2022",90,93,31.5,"1.91",1.05,0.69,1.4,8.91,82.11,0.29,2.255678,2.442351,4.408113
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM0079","1/10/2022",93,100,33.3,"1.26",0.31,0.02,0.8,11.76,104.83,-1.4,2.019227,2.538506,4.652351
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007A","1/10/2022",100,110,31.8,"2.14",-1.42,-1.75,-1.22,6.98,109.14,-1.15,0.700807,2.094867,4.692626
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007B","1/10/2022",110,120,37.4,"1.87",1.95,0.64,15.55,10.08,294.43,0.99,3.200168,2.593006,5.685055
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007C","1/10/2022",120,130,33.7,"2.14",0.9,0.65,1.33,9.66,77.8,-0.32,2.228244,2.454168,4.354131
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007D","1/10/2022",130,140,32.4,"1.41",0.44,0.35,0.71,15.55,84.99,0.14,2.066076,2.889581,4.442592
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007E","1/10/2022",140,145,29.4,"1.31",0.27,0.14,0.54,8.04,41.31,-0.53,1.993943,2.283604,3.721196
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007F","1/10/2022",145,150,31,"1.84",0.46,0.28,0.79,8.92,18.44,-0.78,2.071247,2.345662,2.91429
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007G","1/10/2022",150,160,32.9,"1.78",1.02,0.6,2.32,15.28,11.54,-0.17,2.33512,2.856895,2.445544
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007H","1/10/2022",160,170,33.6,"1.59",0.47,0.56,0.81,17.68,18.33,-0.01,2.10917,2.994154,2.908749
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007I","1/10/2022",170,180,31.8,"2.53",1.34,1.07,1.64,16.55,9.09,0.16,2.346335,2.944757,2.206771
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007J","1/10/2022",180,190,35.3,"3.08",2.18,1.88,2.48,17.63,8.92,-1.03,2.560276,2.939321,2.188364
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","M","landscape position","IECZM007K","1/10/2022",190,200,36.3,"3.36",2.68,2.21,3.06,17.44,11.78,-0.82,2.663512,2.940446,2.466237
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007L","1/10/2022",0,10,96.2,"NA",33.47,16.81,17.88,49.19,586.05,6.98,4.311558,4.068392,6.373401
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007M","1/10/2022",10,20,63.3,"3.47",8.64,2.71,8.39,16.92,445.55,4.42,3.263521,3.16286,6.099316
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007N","1/10/2022",20,30,55.4,"2.12",4.8,0.71,2.5,20.21,248.01,3.54,2.667846,3.259961,5.513467
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007O","1/10/2022",30,40,42.9,"6.23",2.29,0.78,2.65,7.31,191.91,0.9,2.494321,2.352597,5.257009
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007P","1/10/2022",40,50,40.5,"NA",5.51,10.78,2.37,7.37,226.95,2.03,3.221249,2.459444,5.424744
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007Q","1/10/2022",50,60,36.9,"1.81",1.5,3.2,1.61,9.36,257.67,0.5,2.542798,2.498337,5.551674
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007R","1/10/2022",60,70,33.6,"0.71",0.15,63.8,0.1,8,121.8,0.32,4.254781,2.363142,4.802415
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007S","1/10/2022",70,75,35.5,"1.78",0.89,0.61,1.57,10.6,37.1,-0.71,2.248325,2.500804,3.613609
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007T","1/10/2022",75,80,34.8,"2.2",3.56,0.75,1.34,9.46,101.69,-0.56,2.489097,2.415776,4.621895
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007U","1/10/2022",80,90,35.4,"1.57",1.34,0.38,1.31,9.68,147.05,0.36,2.244092,2.512517,4.990784
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007V","1/10/2022",90,100,36.5,"2.52",2.76,1.29,1.97,10.27,155.94,0.52,2.51949,2.571737,5.049453
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007W","1/10/2022",100,105,45.6,"1.04",0.72,0.33,0.53,15.8,103.02,2.35,2.077499,3.017906,4.634897
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007X","1/10/2022",105,110,35.4,"1.22",0.44,0.02,0.71,15.98,108.43,1.2,2.02402,2.969534,4.686149
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007Y","1/10/2022",110,120,36.4,"1.52",0.81,0.41,0.98,16.32,54.14,0.26,2.151545,2.938281,3.991522
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM007Z","1/10/2022",120,130,36.5,"2.49",1.8,1.16,1.59,15.67,28.23,0.54,2.394053,2.918127,3.34043
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0080","1/10/2022",130,140,45.1,"0.86",-0.36,-0.64,-0.05,15.26,22.26,1.01,1.675624,2.921589,3.102678
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0081","1/10/2022",140,145,58.6,"2.07",1.57,0.67,1,17.03,26.33,0.38,2.265655,2.981082,3.270634
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0082","1/10/2022",145,150,47.2,"1.85",1.75,0.67,1.65,18.26,13.31,0.1,2.348704,3.028239,2.588852
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0083","1/10/2022",150,160,16.9,"2",2.18,0.96,1.64,13.1,9.22,0.04,2.413623,2.736831,2.221904
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0084","1/10/2022",160,165,18.7,"3.38",2.43,5.43,2.45,14.12,9.6,-0.8,2.816091,2.748393,2.262068
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0085","1/10/2022",165,170,19.2,"2.61",3.71,1.19,1.73,14.12,10.05,0.87,2.567268,2.850248,2.307791
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0086","1/10/2022",170,180,18.3,"1.61",0.33,0.67,0.81,8.64,10.56,-0.9,2.106159,2.306781,2.357483
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0087","1/10/2022",180,190,23.8,"1.96",1.11,0.79,1.43,9.1,12.91,-0.57,2.275846,2.382618,2.557757
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","R","landscape position","IECZM0088","1/10/2022",190,200,28.6,"1.29",0.4,0.1,0.49,14.26,9.44,-0.1,2.00064,2.800663,2.245452
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM0089","1/10/2022",0,10,81.4,"5.13",16.74,3.91,13.14,34.45,525.91,8.42,3.693508,3.810558,6.265133
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008A","1/10/2022",10,20,44.4,"4.59",6.96,3.08,7.62,17.02,391.24,2.22,3.180483,3.069789,5.969319
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008B","1/10/2022",20,30,36.1,"4.64",5,3.64,5.86,16.75,275.3,2.3,3.039737,3.060991,5.617857
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"LUQ","location","IC","site","T","landscape position","IECZM008C","1/10/2022",30,40,39.8,"NA",7.94,7.64,5.78,18.69,290.27,2,3.323805,3.135204,5.6708
